id,video_path,question,options,gold,pred_video,pred_7B_note,pred_72B_note,score_video,score_7B,score_72B,note_7B,note_72B
52859_clip_10_quantity,videos/level_1/52859/clip_10.mp4,What volume of fluid is visible in the syringe?,"{""A"": ""4 µL"", ""B"": ""10 µL"", ""C"": ""5 µL"", ""D"": ""2 µL""}","""A""",A,D,D,1.0,0.0,0.0,"```json
{
  ""numbers_visible"": [],
  ""counts"": [
    {
      ""item"": ""test tubes"",
      ""count"": 1
    },
    {
      ""item"": ""gloves"",
      ""count"": 2
    }
  ],
  ""measurements_observed"": []
}
```","```json
{
  ""numbers_visible"": [],
  ""counts"": [
    ""1 bottle of 10% bleach"",
    ""1 test tube labeled 'A'"",
    ""1 pipette"",
    ""1 red container"",
    ""1 black holder""
  ],
  ""measurements_observed"": []
}
```"
64923_clip_12_quantity,videos/level_1/64923/clip_12.mp4,What volume of slurry medium is being added per sample?,"{""A"": ""150 μL"", ""B"": ""50 μL"", ""C"": ""100 μL"", ""D"": ""10 μL""}","""C""",C,C,C,1.0,1.0,1.0,"```json
{
  ""numbers_visible"": [],
  ""counts"": {
    ""test tubes"": 1,
    ""pipette tips"": 2,
    ""test tube racks"": 3,
    ""lab equipment"": 4
  },
  ""measurements_observed"": []
}
```","{
  ""numbers_visible"": [],
  ""counts"": [
    ""1 pipette"",
    ""1 test tube"",
    ""1 hand wearing a blue glove"",
    ""3 test tube racks (orange, green, blue)""
  ],
  ""measurements_observed"": []
}"
64923_clip_18_quantity,videos/level_1/64923/clip_18.mp4,What volume of lysis buffer is added?,"{""A"": ""650 µL"", ""B"": ""600 µL"", ""C"": ""700 µL"", ""D"": ""500 µL""}","""B""",B,B,B,1.0,1.0,1.0,"```json
{
  ""numbers_visible"": [""15"", ""1000""],
  ""counts"": {
    ""test tubes"": ""6"",
    ""pipette tips"": ""1""
  },
  ""measurements_observed"": {
    ""temperature"": ""15°C""
  }
}
```","{
  ""numbers_visible"": [""935""],
  ""counts"": [""1 pipette"", ""1 test tube"", ""12 wells in the test tube rack""],
  ""measurements_observed"": []
}"
59541_clip_9_quantity,videos/level_1/59541/clip_9.mp4,What temperature is displayed on the incubator?,"{""A"": ""18°C"", ""B"": ""16°C"", ""C"": ""22°C"", ""D"": ""20°C""}","""B""",D,B,B,0.0,1.0,1.0,"```json
{
  ""numbers_visible"": [],
  ""counts"": {},
  ""measurements_observed"": []
}
```","{
  ""numbers_visible"": [],
  ""counts"": [
    ""1 incubator"",
    ""1 petri dish"",
    ""1 hand wearing a blue glove""
  ],
  ""measurements_observed"": []
}"
59541_clip_10_quantity,videos/level_1/59541/clip_10.mp4,What volume is added to each PCR tube?,"{""A"": ""50 microliters"", ""B"": ""30 microliters"", ""C"": ""20 microliters"", ""D"": ""10 microliters""}","""C""",D,A,D,0.0,0.0,0.0,"```json
{
  ""numbers_visible"": [""10"", ""50"", ""100""],
  ""counts"": [
    {
      ""item"": ""pipette tips"",
      ""count"": ""2""
    },
    {
      ""item"": ""test tubes"",
      ""count"": ""3""
    },
    {
      ""item"": ""pipettes"",
      ""count"": ""2""
    }
  ],
  ""measurements_observed"": []
}
```","{
  ""numbers_visible"": [],
  ""counts"": [
    ""1 person"",
    ""1 pipette"",
    ""1 orange microtube rack"",
    ""1 white microtube rack"",
    ""1 blue microtube rack"",
    ""1 white microtube"",
    ""1 orange microtube"",
    ""1 white microtube lid"",
    ""1 orange microtube lid"",
    ""1 white microtube rack lid"",
    ""1 blue microtube rack lid"",
    ""1 white microtube rack lid"",
    ""1 blue microtube rack lid"",
    ""1 white microtube rack lid"",
    ""1 blue microtube rack lid"",
    ""1 white microtube rack lid"",
    ""1 blue microtube rack lid"",
    ""1 white microtube rack lid"",
    ""1 blue microtube rack lid"",
    ""1 white microtube rack lid"",
    ""1 blue microtube rack lid"",
    ""1 white microtube rack lid"",
    ""1 blue microtube rack lid"",
    ""1 white microtube rack lid"",
    ""1 blue microtube rack lid"",
    ""1 white microtube rack lid"",
    ""1 blue microtube rack lid"",
    ""1 white microtube rack lid"",
    ""1 blue microtube rack lid"",
    ""1 white microtube rack lid"",
    ""1 blue microtube rack lid"",
    ""1 white microtube rack lid"",
    ""1 blue microtube rack lid"",
    ""1 white microtube rack lid"",
    ""1 blue microtube rack lid"",
    ""1 white microtube rack lid"",
    ""1 blue microtube rack lid"",
    ""1 white microtube rack lid"",
    ""1 blue microtube rack lid"",
    ""1 white microtube rack lid"",
    ""1 blue microtube rack lid"",
    ""1 white microtube rack lid"",
    ""1 blue microtube rack lid"",
    ""1 white microtube rack lid"",
    ""1 blue microtube rack lid"
58323_clip_22_quantity,videos/level_1/58323/clip_22.mp4,What volume of copper sulfate is added?,"{""A"": ""4 microliters"", ""B"": ""10 microliters"", ""C"": ""6 microliters"", ""D"": ""5 microliters""}","""D""",D,D,D,1.0,1.0,1.0,"```json
{
  ""numbers_visible"": [],
  ""counts"": {
    ""test tubes with purple caps"": 10,
    ""test tubes with blue caps"": 5,
    ""syringes"": 2,
    ""tissue boxes"": 1,
    ""plastic containers"": 3,
    ""lab gloves"": 2,
    ""lab coats"": 1,
    ""lab equipment"": multiple (e.g., pipettes, centrifuge)
  },
  ""measurements_observed"": []
}
```","{
  ""numbers_visible"": [],
  ""counts"": [
    ""1 pipette"",
    ""1 green container"",
    ""1 blue container"",
    ""1 orange biohazard bag"",
    ""12 purple-capped vials"",
    ""1 white tissue box"",
    ""1 black pipette tip rack"",
    ""1 blue pipette tip box""
  ],
  ""measurements_observed"": []
}"
58323_clip_16_quantity,videos/level_1/58323/clip_16.mp4,What volume of William's Medium E is being added?,"{""A"": ""1 mL"", ""B"": ""2-3 mL"", ""C"": ""2.5 mL"", ""D"": ""4 mL""}","""B""",B,B,B,1.0,1.0,1.0,"```json
{
  ""numbers_visible"": [],
  ""counts"": {
    ""test tubes"": 3,
    ""pipette tips"": 1,
    ""microcentrifuge tubes"": 2,
    ""lab boxes"": 4,
    ""lab trays"": 1
  },
  ""measurements_observed"": []
}
```","{
  ""numbers_visible"": [],
  ""counts"": [
    ""1 pipette"",
    ""1 test tube"",
    ""1 rack with 8 test tubes"",
    ""3 stacks of plastic containers"",
    ""1 blue tray""
  ],
  ""measurements_observed"": []
}"
52557_clip_27_quantity,videos/level_1/52557/clip_27.mp4,What is the length of the rectangular piece shown?,"{""A"": ""88.9 millimeters"", ""B"": ""80.9 millimeters"", ""C"": ""85.0 millimeters"", ""D"": ""89.8 millimeters""}","""A""",A,A,A,1.0,1.0,1.0,"```json
{
  ""numbers_visible"": [
    ""25.4"",
    ""88.9"",
    ""1.59"",
    ""0.625""
  ],
  ""counts"": {
    ""wooden sticks"": 12,
    ""gloved hands"": 2
  },
  ""measurements_observed"": [
    ""Width: 25.4 mm (1 in)"",
    ""Length: 88.9 mm (3.5 in)"",
    ""Thickness: 1.59 mm (0.625 in)""
  ]
}
```","```json
{
  ""numbers_visible"": [""25.4"", ""1"", ""88.9"", ""3.5"", ""1.59"", ""0.625""],
  ""counts"": [""12""],
  ""measurements_observed"": [""Width: 25.4 mm (1 in)"", ""Length: 88.9 mm (3.5 in)"", ""Thickness: 1.59 mm (0.625 in)""]
}
```"
52557_clip_53_quantity,videos/level_1/52557/clip_53.mp4,What are the dimensions of the wooden specimen?,"{""A"": ""30 mm × 20 mm"", ""B"": ""28 mm × 25 mm"", ""C"": ""30 mm × 25 mm"", ""D"": ""35 mm × 25 mm""}","""C""",C,C,C,1.0,1.0,1.0,"```json
{
  ""numbers_visible"": [],
  ""counts"": [
    {
      ""label"": ""wooden samples"",
      ""count"": 15
    }
  ],
  ""measurements_observed"": []
}
```","```json
{
  ""numbers_visible"": [
    ""7"",
    ""1000""
  ],
  ""counts"": [
    ""18 pieces of wood""
  ],
  ""measurements_observed"": []
}
```"
51388_clip_12_quantity,videos/level_1/51388/clip_12.mp4,What volume is loaded into the syringe?,"{""A"": ""30 microliters"", ""B"": ""20 microliters"", ""C"": ""10 microliters"", ""D"": ""50 microliters""}","""B""",C,C,B,0.0,0.0,1.0,"```json
{
  ""numbers_visible"": [""0"", ""1"", ""2"", ""3"", ""4"", ""5"", ""6"", ""7"", ""8"", ""9""],
  ""counts"": {
    ""gloves"": 2,
    ""syringes"": 1
  },
  ""measurements_observed"": [""volume""]
}
```","```json
{
  ""numbers_visible"": [""0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10""],
  ""counts"": [""1 syringe"", ""1 pipette""],
  ""measurements_observed"": [""Volume of liquid in the syringe appears to be around 2 mL""]
}
```"
51388_clip_19_quantity,videos/level_1/51388/clip_19.mp4,What temperature is the heating pad set to?,"{""A"": ""30°C"", ""B"": ""35°C"", ""C"": ""40°C"", ""D"": ""37°C""}","""D""",D,D,D,1.0,1.0,1.0,"```json
{
  ""numbers_visible"": [""3 - 4%"", ""1 - 2%""],
  ""counts"": [""1 mouse"", ""1 syringe""],
  ""measurements_observed"": [""3 - 4% induction"", ""1 - 2% maintenance""]
}
```","```json
{
  ""numbers_visible"": [""3 - 4%"", ""1 - 2%""],
  ""counts"": [""1 mouse"", ""1 person"", ""1 syringe""],
  ""measurements_observed"": [""3 - 4% induction"", ""1 - 2% maintenance""]
}
```"
201777_clip_31_quantity,videos/level_1/201777/clip_31.mp4,How many ice buckets are used to store the equipment?,"{""A"": ""2"", ""B"": ""3"", ""C"": ""4"", ""D"": ""1""}","""D""",A,A,A,0.0,0.0,0.0,"```json
{
  ""numbers_visible"": [],
  ""counts"": [
    {
      ""item"": ""buckets"",
      ""count"": 2
    },
    {
      ""item"": ""bottles"",
      ""count"": 3
    }
  ],
  ""measurements_observed"": []
}
```","```json
{
  ""numbers_visible"": [],
  ""counts"": [
    ""2 blue containers"",
    ""1 microscope"",
    ""1 Leica RM2245 microtome"",
    ""1 spray bottle"",
    ""1 person wearing gloves"",
    ""1 black tray"",
    ""1 white bottle with a purple cap"",
    ""1 blue bottle with a white cap"",
    ""1 red bottle with a white cap""
  ],
  ""measurements_observed"": []
}
```"
201777_clip_1_quantity,videos/level_1/201777/clip_1.mp4,What concentration of ethanol is sprayed on the mouse skin?,"{""A"": ""90%"", ""B"": ""70%"", ""C"": ""50%"", ""D"": ""95%""}","""B""",B,B,B,1.0,1.0,1.0,"```json
{
  ""numbers_visible"": [],
  ""counts"": {
    ""lab equipment"": 1,
    ""syringes"": 0,
    ""gloves"": 2,
    ""boxes"": 3,
    ""bottles"": 6,
    ""test tubes"": 0,
    ""pipettes"": 0,
    ""microscopes"": 0,
    ""dissection tools"": 1
  },
  ""measurements_observed"": []
}
```","{
  ""numbers_visible"": [],
  ""counts"": [
    ""1 mouse"",
    ""1 pair of gloves"",
    ""1 syringe"",
    ""1 box of Kimtech tissues"",
    ""1 box of surgical needles"",
    ""1 box of Virox"",
    ""1 green container"",
    ""1 purple container"",
    ""1 orange container"",
    ""1 blue container"",
    ""1 white container"",
    ""1 box of cotton swabs"",
    ""1 box of gauze"",
    ""1 box of surgical scissors"",
    ""1 box of surgical forceps"",
    ""1 box of surgical clamps"",
    ""1 box of surgical blades"",
    ""1 box of surgical suture"",
    ""1 box of surgical thread"",
    ""1 box of surgical tape"",
    ""1 box of surgical drape"",
    ""1 box of surgical gloves"",
    ""1 box of surgical masks"",
    ""1 box of surgical caps"",
    ""1 box of surgical gowns"",
    ""1 box of surgical booties"",
    ""1 box of surgical eye protection"",
    ""1 box of surgical ear protection"",
    ""1 box of surgical face shields"",
    ""1 box of surgical hair nets"",
    ""1 box of surgical shoe covers"",
    ""1 box of surgical gloves"",
    ""1 box of surgical masks"",
    ""1 box of surgical caps"",
    ""1 box of surgical gowns"",
    ""1 box of surgical booties"",
    ""1 box of surgical eye protection"",
    ""1 box of surgical ear protection"",
    ""1 box of surgical face shields"",
    ""1 box of surgical hair nets"",
    ""1 box of surgical shoe covers""
  ],
  ""measurements_observed"": []
}"
62107_clip_26_quantity,videos/level_1/62107/clip_26.mp4,What temperature is shown on the refrigerator display?,"{""A"": ""4°C"", ""B"": ""8°C"", ""C"": ""2°C"", ""D"": ""0°C""}","""A""",C,A,D,0.0,1.0,0.0,"```json
{
  ""numbers_visible"": [],
  ""counts"": [
    {
      ""item"": ""test tubes"",
      ""count"": 1
    },
    {
      ""item"": ""pipette"",
      ""count"": 1
    },
    {
      ""item"": ""test tube rack"",
      ""count"": 1
    }
  ],
  ""measurements_observed"": []
}
```","{
  ""numbers_visible"": [],
  ""counts"": [
    ""5 test tubes in the rack"",
    ""1 pipette"",
    ""1 test tube rack"",
    ""1 centrifuge""
  ],
  ""measurements_observed"": []
}"
62107_clip_12_quantity,videos/level_1/62107/clip_12.mp4,What temperature is shown on the heater?,"{""A"": ""65°C"", ""B"": ""60°C"", ""C"": ""55°C"", ""D"": ""70°C""}","""A""",D,D,D,0.0,0.0,0.0,"```json
{
  ""numbers_visible"": [""69.8"", ""70.0"", ""19:45"", ""550""],
  ""counts"": {
    ""digital displays"": 2,
    ""buttons"": 3,
    ""gloved hands"": 1
  },
  ""measurements_observed"": [
    ""Temperature: 70.0°C"",
    ""Time: 19:45"",
    ""Weight: 550""
  ]
}
```","{
  ""numbers_visible"": [""69.8"", ""19:45"", ""70.0""],
  ""counts"": [""1 digital dry bath"", ""1 hand"", ""1 pipette""],
  ""measurements_observed"": [""69.8 °C temperature"", ""19:45 time"", ""70.0 °C temperature""]
}"
61954_clip_3_quantity,videos/level_1/61954/clip_3.mp4,How many wells are in the glass dish?,"{""A"": ""6"", ""B"": ""8"", ""C"": ""12"", ""D"": ""9""}","""D""",C,C,C,0.0,0.0,0.0,"```json
{
  ""numbers_visible"": [],
  ""counts"": [
    {
      ""item"": ""microscope slides"",
      ""count"": 12
    }
  ],
  ""measurements_observed"": []
}
```","{
  ""numbers_visible"": [],
  ""counts"": [
    ""12 wells in the multi-well plate"",
    ""1 pipette"",
    ""1 petri dish""
  ],
  ""measurements_observed"": []
}"
61954_clip_33_quantity,videos/level_1/61954/clip_33.mp4,What volume of culture medium is added?,"{""A"": ""350 microliters"", ""B"": ""300 microliters"", ""C"": ""200 microliters"", ""D"": ""400 microliters""}","""B""",A,C,C,0.0,0.0,0.0,"```json
{
  ""numbers_visible"": [""2 x""],
  ""counts"": [""1 syringe"", ""1 petri dish""],
  ""measurements_observed"": [""No specific volumes, temperatures, or times are visible.""]
}
```","{
  ""numbers_visible"": [""2""],
  ""counts"": [""1 petri dish"", ""1 pipette""],
  ""measurements_observed"": []
}"
56266_clip_10_quantity,videos/level_1/56266/clip_10.mp4,How many glass plates are being handled in this step?,"{""A"": ""3"", ""B"": ""4"", ""C"": ""2"", ""D"": ""1""}","""D""",D,D,D,1.0,1.0,1.0,"```json
{
  ""numbers_visible"": [""44"", ""10"", ""25""],
  ""counts"": [""1"", ""1"", ""1""],
  ""measurements_observed"": [""44°C"", ""10 mL"", ""25 mL""]
}
```","```json
{
  ""numbers_visible"": [""4000 (on the digital display of the equipment)""],
  ""counts"": [""1 (centrifuge)"", ""1 (digital display)"", ""1 (bottle)"", ""1 (glove)"", ""1 (foil-covered object)""],
  ""measurements_observed"": [""4000 RPM (as indicated on the digital display)""]
}
```"
56266_clip_21_quantity,videos/level_1/56266/clip_21.mp4,How many drops of glue are applied?,"{""A"": ""1"", ""B"": ""2"", ""C"": ""3"", ""D"": ""4""}","""B""",B,B,B,1.0,1.0,1.0,"```json
{
  ""numbers_visible"": [],
  ""counts"": [
    {
      ""item"": ""syringes"",
      ""count"": 1
    },
    {
      ""item"": ""labels"",
      ""count"": 2
    }
  ],
  ""measurements_observed"": []
}
```","{
  ""numbers_visible"": [],
  ""counts"": [
    ""1 hand"",
    ""1 marker"",
    ""2 labeled sections (Planar, Heterotopic)"",
    ""6 visible lines or markings on the foil""
  ],
  ""measurements_observed"": []
}"
61800_clip_28_quantity,videos/level_1/61800/clip_28.mp4,What volume of PBSX is used for washing?,"{""A"": ""0.5 mL"", ""B"": ""2 mL"", ""C"": ""1.5 mL"", ""D"": ""1 mL""}","""D""",D,D,D,1.0,1.0,1.0,"```json
{
  ""numbers_visible"": [],
  ""counts"": {
    ""test tubes"": 2,
    ""pipette"": 1,
    ""gloves"": 2,
    ""lab coat"": 1
  },
  ""measurements_observed"": []
}
```","{
  ""numbers_visible"": [],
  ""counts"": [
    ""2 test tubes"",
    ""1 pipette"",
    ""1 foam block""
  ],
  ""measurements_observed"": []
}"
61800_clip_26_quantity,videos/level_1/61800/clip_26.mp4,How many tubule clips are being transferred?,"{""A"": ""8"", ""B"": ""12"", ""C"": ""15"", ""D"": ""25""}","""C""",B,B,B,0.0,0.0,0.0,"```json
{
  ""numbers_visible"": [""10"", ""9"", ""8"", ""7"", ""6"", ""5"", ""4"", ""3"", ""2"", ""1"", ""0""],
  ""counts"": {
    ""syringes"": ""1"",
    ""test tubes"": ""1""
  },
  ""measurements_observed"": []
}
```","{
  ""numbers_visible"": [""10"", ""11"", ""12"", ""13"", ""14"", ""15"", ""16"", ""17"", ""18"", ""19"", ""20""],
  ""counts"": [""1 syringe"", ""1 test tube"", ""1 hand""],
  ""measurements_observed"": [""volume of liquid in syringe""]
}"
58727_clip_54_quantity,videos/level_1/58727/clip_54.mp4,What temperature is displayed on the freezer?,"{""A"": ""-70°C"", ""B"": ""-20°C"", ""C"": ""-80°C"", ""D"": ""-196°C""}","""C""",C,C,C,1.0,1.0,1.0,"```json
{
  ""numbers_visible"": [],
  ""counts"": [],
  ""measurements_observed"": []
}
```","{
  ""numbers_visible"": [],
  ""counts"": [
    ""1 person"",
    ""1 laboratory coat"",
    ""1 pair of gloves"",
    ""1 container being handled""
  ],
  ""measurements_observed"": []
}"
58727_clip_42_quantity,videos/level_1/58727/clip_42.mp4,What temperature is shown on the Thermomixer display?,"{""A"": ""30°C"", ""B"": ""37°C"", ""C"": ""42°C"", ""D"": ""35°C""}","""B""",B,B,B,1.0,1.0,1.0,"```json
{
  ""numbers_visible"": [""2000"", ""17"", ""850"", ""37""],
  ""counts"": [""1"", ""1"", ""1"", ""1""],
  ""measurements_observed"": [""2000"", ""17"", ""850"", ""37""]
}
```","{
  ""numbers_visible"": [""20:00"", ""37"", ""850"", ""19:59""],
  ""counts"": [""1 ThermoMixer"", ""1 person wearing gloves"", ""1 set of test tubes in a rack""],
  ""measurements_observed"": [""20:00 minutes"", ""37 degrees Celsius"", ""850 RPM""]
}"
57240_clip_13_quantity,videos/level_1/57240/clip_13.mp4,What volume of nuclei lysis solution is added?,"{""A"": ""700 mL"", ""B"": ""800 mL"", ""C"": ""600 mL"", ""D"": ""500 mL""}","""C""",C,D,D,1.0,0.0,0.0,"```json
{
  ""numbers_visible"": [],
  ""counts"": {
    ""lab gloves"": 2,
    ""pipette"": 1,
    ""blue tube rack"": 1,
    ""red tube rack"": 1,
    ""white paper"": 1,
    ""orange box"": 1,
    ""yellow box"": 1,
    ""white foam container"": 1,
    ""plastic tubes"": 4
  },
  ""measurements_observed"": []
}
```","{
  ""numbers_visible"": [],
  ""counts"": [
    ""1 person"",
    ""1 pipette"",
    ""1 blue microtube rack"",
    ""1 red microtube rack"",
    ""1 orange microtube rack"",
    ""1 white foam box"",
    ""1 yellow box"",
    ""1 pair of tweezers"",
    ""1 white paper towel""
  ],
  ""measurements_observed"": []
}"
57240_clip_47_quantity,videos/level_1/57240/clip_47.mp4,What volume of ethidium bromide solution is added?,"{""A"": ""2.0 mL"", ""B"": ""1.0 mL"", ""C"": ""2.5 mL"", ""D"": ""3.0 mL""}","""C""",B,B,B,0.0,0.0,0.0,"```json
{
  ""numbers_visible"": [],
  ""counts"": {
    ""lab equipment"": 1,
    ""test tubes"": 2,
    ""pipette"": 1,
    ""gloves"": 1,
    ""boxes"": 1
  },
  ""measurements_observed"": []
}
```","{
  ""numbers_visible"": [],
  ""counts"": [
    ""1 conical flask"",
    ""1 UV Transilluminator"",
    ""1 pipette"",
    ""1 glove"",
    ""1 orange cap""
  ],
  ""measurements_observed"": []
}"
59764_clip_8_quantity,videos/level_1/59764/clip_8.mp4,What voltage is set on the device?,"{""A"": ""20 volts"", ""B"": ""15 volts"", ""C"": ""12 volts"", ""D"": ""10 volts""}","""C""",C,C,C,1.0,1.0,1.0,"```json
{
  ""numbers_visible"": [""120"", ""200"", ""08""],
  ""counts"": {
    ""instruments"": 2,
    ""cables"": 3
  },
  ""measurements_observed"": []
}
```","```json
{
  ""numbers_visible"": [""12.0"", ""0.0""],
  ""counts"": [""2 devices"", ""1 hand"", ""2 cables""],
  ""measurements_observed"": [""12.0 V (voltage)""]
}
```"
59764_clip_7_quantity,videos/level_1/59764/clip_7.mp4,What current is displayed on the power supply?,"{""A"": ""0.8 A"", ""B"": ""0.3 A"", ""C"": ""0.5 A"", ""D"": ""3.0 A""}","""B""",A,A,A,0.0,0.0,0.0,"```json
{
  ""numbers_visible"": [""08"", ""200"", ""00"", ""00""],
  ""counts"": {
    ""devices"": 2,
    ""buttons"": 14,
    ""wires"": 3
  },
  ""measurements_observed"": []
}
```","```json
{
  ""numbers_visible"": [""0.00"", ""0.00""],
  ""counts"": [""2 devices"", ""2 cables"", ""1 person""],
  ""measurements_observed"": []
}
```"
2757_clip_14_quantity,videos/level_1/2757/clip_14.mp4,What concentration of ethanol is being sprayed?,"{""A"": ""95%"", ""B"": ""100%"", ""C"": ""70%"", ""D"": ""50%""}","""C""",C,C,C,1.0,1.0,1.0,"```json
{
  ""numbers_visible"": [""10-15"", ""150-200""],
  ""counts"": [""1""],
  ""measurements_observed"": [""150-200 g""]
}
```","```json
{
  ""numbers_visible"": [""10-15"", ""150-200""],
  ""counts"": [""1 rat"", ""2 gloved hands"", ""1 pair of scissors""],
  ""measurements_observed"": [""10-15 wk-old"", ""150-200 g""]
}
```"
2757_clip_13_quantity,videos/level_1/2757/clip_13.mp4,How many bottles of solution are being prepared?,"{""A"": ""1 bottle"", ""B"": ""2 bottles"", ""C"": ""4 bottles"", ""D"": ""3 bottles""}","""B""",B,B,B,1.0,1.0,1.0,"```json
{
  ""numbers_visible"": [""0.5"", ""10"", ""4.2"", ""7.2"", ""7.5"", ""50""],
  ""counts"": [""1"", ""1"", ""1"", ""1"", ""1"", ""1""],
  ""measurements_observed"": [""0.5 mM EGTA"", ""10 mM HEPES"", ""4.2 mM NaHCO3"", ""pH 7.2"", ""pH 7.5"", ""50 ug/mL""]
}
```","```json
{
  ""numbers_visible"": [
    ""0.5"",
    ""10"",
    ""4.2"",
    ""7.2"",
    ""7.5"",
    ""0.05"",
    ""50""
  ],
  ""counts"": [
    ""1 person"",
    ""1 washing solution description"",
    ""1 collagenase solution description""
  ],
  ""measurements_observed"": [
    ""0.5 mM EGTA"",
    ""10 mM HEPES"",
    ""4.2 mM NaHCO3"",
    ""pH 7.2"",
    ""pH 7.5"",
    ""0.05% Type I collagenase"",
    ""50 µg/mL trypsin inhibitor""
  ]
}
```"
58916_clip_45_quantity,videos/level_1/58916/clip_45.mp4,What concentration of ethanol is shown on the bottle?,"{""A"": ""90%"", ""B"": ""80%"", ""C"": ""70%"", ""D"": ""50%""}","""C""",B,B,D,0.0,0.0,0.0,"```json
{
  ""numbers_visible"": [],
  ""counts"": [
    {
      ""item"": ""gloves"",
      ""count"": 2
    },
    {
      ""item"": ""lab coats"",
      ""count"": 1
    },
    {
      ""item"": ""lab bench"",
      ""count"": 1
    },
    {
      ""item"": ""lab equipment"",
      ""count"": 3
    }
  ],
  ""measurements_observed"": []
}
```","{
  ""numbers_visible"": [],
  ""counts"": [
    ""2 yellow caps"",
    ""1 black container"",
    ""1 person wearing gloves"",
    ""1 syringe"",
    ""1 red container"",
    ""1 white container""
  ],
  ""measurements_observed"": []
}"
58916_clip_38_quantity,videos/level_1/58916/clip_38.mp4,What is the diameter of the tubing being connected?,"{""A"": ""1/8 inch"", ""B"": ""3/8 inch"", ""C"": ""1/2 inch"", ""D"": ""1/4 inch""}","""D""",D,D,D,1.0,1.0,1.0,"```json
{
  ""numbers_visible"": [],
  ""counts"": [
    {
      ""item"": ""gloves"",
      ""count"": 2
    },
    {
      ""item"": ""lab coats"",
      ""count"": 1
    }
  ],
  ""measurements_observed"": []
}
```","{
  ""numbers_visible"": [],
  ""counts"": [
    ""1 syringe"",
    ""1 person wearing gloves"",
    ""1 piece of equipment with a yellow label"",
    ""1 black hose"",
    ""1 white hose""
  ],
  ""measurements_observed"": []
}"
58290_clip_17_quantity,videos/level_1/58290/clip_17.mp4,What volume of maintenance medium is being transferred?,"{""A"": ""30 mL"", ""B"": ""50 mL"", ""C"": ""40 mL"", ""D"": ""45 mL""}","""C""",B,B,B,0.0,0.0,0.0,"```json
{
  ""numbers_visible"": [],
  ""counts"": [
    {
      ""item"": ""jars"",
      ""count"": 2
    },
    {
      ""item"": ""pipette"",
      ""count"": 1
    },
    {
      ""item"": ""test tubes"",
      ""count"": 12
    }
  ],
  ""measurements_observed"": []
}
```","{
  ""numbers_visible"": [],
  ""counts"": [
    ""2 containers"",
    ""1 pipette"",
    ""1 orange lid"",
    ""1 white box with blue compartments""
  ],
  ""measurements_observed"": []
}"
58290_clip_16_quantity,videos/level_1/58290/clip_16.mp4,What temperature is set on the heating system?,"{""A"": ""37°C"", ""B"": ""30°C"", ""C"": ""33°C"", ""D"": ""25°C""}","""A""",C,C,C,0.0,0.0,0.0,"```json
{
  ""numbers_visible"": [],
  ""counts"": {
    ""buttons"": 3,
    ""switches"": 2,
    ""dials"": 1
  },
  ""measurements_observed"": []
}
```","```json
{
  ""numbers_visible"": [""22"", ""28""],
  ""counts"": [""1 red emergency stop button"", ""1 green power button"", ""1 white switch"", ""1 digital display showing 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000"
50196_clip_29_quantity,videos/level_1/50196/clip_29.mp4,What temperature is shown on the temperature controller?,"{""A"": ""37°C"", ""B"": ""35°C"", ""C"": ""33°C"", ""D"": ""38°C""}","""A""",C,C,C,0.0,0.0,0.0,"```json
{
  ""numbers_visible"": [],
  ""counts"": {
    ""temperature_controller_buttons"": 2,
    ""air_out_label"": 1
  },
  ""measurements_observed"": []
}
```","```json
{
  ""numbers_visible"": [],
  ""counts"": [
    ""1 temperature controller"",
    ""1 hand interacting with the controller"",
    ""2 toggle switches (ON/OFF and HI/LOW)""
  ],
  ""measurements_observed"": []
}
```"
50196_clip_3_quantity,videos/level_1/50196/clip_3.mp4,What is the diameter of the imaging dishes?,"{""A"": ""30 mm"", ""B"": ""25 mm"", ""C"": ""35 mm"", ""D"": ""40 mm""}","""C""",C,B,B,1.0,0.0,0.0,"```json
{
  ""numbers_visible"": [],
  ""counts"": [
    {
      ""item"": ""spheres"",
      ""count"": 10
    }
  ],
  ""measurements_observed"": []
}
```","{
  ""numbers_visible"": [],
  ""counts"": [""1 petri dish"", ""15 spherical objects""],
  ""measurements_observed"": []
}"
55504_clip_9_quantity,videos/level_1/55504/clip_9.mp4,What temperature is shown on the centrifuge display?,"{""A"": ""40°C"", ""B"": ""-4°C"", ""C"": ""14°C"", ""D"": ""4°C""}","""D""",C,D,D,0.0,1.0,1.0,"```json
{
  ""numbers_visible"": [],
  ""counts"": [
    {
      ""item"": ""test tubes"",
      ""count"": 1
    },
    {
      ""item"": ""centrifuge tubes"",
      ""count"": 2
    }
  ],
  ""measurements_observed"": []
}
```","{
  ""numbers_visible"": [],
  ""counts"": [
    ""1 centrifuge"",
    ""1 person's hand"",
    ""1 red test tube rack"",
    ""2 test tubes in the red rack"",
    ""1 centrifuge lid""
  ],
  ""measurements_observed"": []
}"
